pathway,pval,padj,log2err,ES,NES,size,leadingEdge
REACTOME_NEUTROPHIL_DEGRANULATION,0.0298626454621887,0.275818932131076,0.352487857583619,-0.540315280409279,-1.60547677138728,9,S100A8 S100A9
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,0.011428449094255,0.153723844679588,0.380730400722792,-0.89344262295082,-1.7124910629549,3,THBS1 VTN ITGB3
REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING,0.137330754352031,0.413196918796023,0.165656695205483,-0.919354838709677,-1.25826737967914,1,APOE
REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX,0.137330754352031,0.413196918796023,0.165656695205483,-0.919354838709677,-1.25826737967914,1,APOE
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4,0.137330754352031,0.413196918796023,0.165656695205483,-0.919354838709677,-1.25826737967914,1,APOE
REACTOME_NUCLEOTIDE_EXCISION_REPAIR,0.299806576402321,0.483981900452489,0.106729884364606,-0.846774193548387,-1.15893048128342,1,PARP1
REACTOME_ONCOGENIC_MAPK_SIGNALING,0.0590895168852337,0.307556329819258,0.321775918075361,-0.886178861788618,-1.47527857098053,2,ITGA2B ITGB3
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,0.25531914893617,0.483981900452489,0.117249716749792,-0.870967741935484,-1.19204278074866,1,MCM6
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,0.574468085106383,0.723091938317392,0.0702812841717392,-0.701612903225807,-0.960256684491979,1,SIRT5
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS,0.0599613152804642,0.307556329819258,0.257206466468838,-0.967741935483871,-1.32449197860963,1,THBS1
REACTOME_O_LINKED_GLYCOSYLATION,0.0599613152804642,0.307556329819258,0.257206466468838,-0.967741935483871,-1.32449197860963,1,THBS1
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,0.0590895168852337,0.307556329819258,0.321775918075361,-0.886178861788618,-1.47527857098053,2,ITGA2B ITGB3
REACTOME_PECAM1_INTERACTIONS,0.2321083172147,0.483981900452489,0.12384217120105,-0.879032258064516,-1.20308021390374,1,ITGB3
REACTOME_PEPTIDE_HORMONE_METABOLISM,0.205645161290323,0.470241935483871,0.135740943810425,0.887096774193548,1.21948488241881,1,CES1
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,0.195357833655706,0.463721362933614,0.136490437780413,-0.887096774193548,-1.21411764705882,1,C3
REACTOME_PERK_REGULATES_GENE_EXPRESSION,0.195357833655706,0.463721362933614,0.136490437780413,-0.895161290322581,-1.2251550802139,1,ASNS
REACTOME_PEROXISOMAL_LIPID_METABOLISM,0.0299749475657595,0.275818932131076,0.352487857583619,0.836065573770492,1.45494077087744,3,HACL1 SLC27A2 EHHADH
REACTOME_PEROXISOMAL_PROTEIN_IMPORT,0.085419734904271,0.33943592281049,0.184706471207739,0.719401686608553,1.37155015838471,4,HACL1 SLC27A2 EHHADH
REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS,0.615702479338843,0.734559827524254,0.0508054139066364,0.423251534193275,0.899765678166954,6,ACSM1 UGT1A1 GSTZ1 MAT1A
REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS,0.268595041322314,0.483981900452489,0.0928481214159878,0.554621848739496,1.17903814526854,6,CES3 CES1 CYP27A1 FMO3 CYP2E1 BPHL
REACTOME_PHENYLALANINE_AND_TYROSINE_METABOLISM,0.238586156111929,0.483981900452489,0.103958471559957,0.636363636363636,1.21323686403829,4,HPD GSTZ1 FAH PAH
REACTOME_PHENYLALANINE_METABOLISM,0.737903225806452,0.823355594758065,0.0601186142531851,0.620967741935484,0.85363941769317,1,PAH
REACTOME_PHYSIOLOGICAL_FACTORS,0.231854838709677,0.483981900452489,0.126875729929857,0.879032258064516,1.20839865621501,1,NPPA
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY,0.977469670710572,0.982557769431536,0.0401660980049421,0.360687634941893,0.577959316536625,2,MTTP
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,0.315541601255887,0.48647263539283,0.0911073131586733,0.652147550055843,1.13488234532253,3,CES3 MTTP
REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE,0.119584055459272,0.39630271519353,0.16823816568964,0.825757873495901,1.32317942162701,2,CES3
REACTOME_PLASMA_LIPOPROTEIN_REMODELING,0.977469670710572,0.982557769431536,0.0401660980049421,0.360687634941893,0.577959316536625,2,MTTP
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,0.0305571994780784,0.275818932131076,0.352487857583619,-0.691089558230566,-1.63733680456453,5,ITGA2B THBS1 ITGB3
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION,0.0590895168852337,0.307556329819258,0.321775918075361,-0.886178861788618,-1.47527857098053,2,ITGA2B ITGB3
REACTOME_POLB_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR,0.299806576402321,0.483981900452489,0.106729884364606,-0.846774193548387,-1.15893048128342,1,PARP1
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,0.00412324165581482,0.0883919929965301,0.407017918923954,-0.867768595041322,-1.82368050857785,4,THBS1 APOE C3 PARP1
REACTOME_PROCESSING_OF_SMDT1,0.649903288201161,0.754371667861246,0.0642140881844605,-0.669354838709677,-0.916106951871658,1,PMPCB
REACTOME_PROTEIN_LOCALIZATION,0.530322580645161,0.689017595307918,0.0546808488785442,0.386515194656255,0.959698761757003,11,HACL1 SLC27A2 EHHADH SLC25A13 EPHX2 OTC ABCD3 NDUFB8
REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION,0.195357833655706,0.463721362933614,0.136490437780413,-0.887096774193548,-1.21411764705882,1,C3
REACTOME_PYRUVATE_METABOLISM,0.524193548387097,0.683644057402183,0.0770736734944102,0.733870967741936,1.00884658454647,1,GSTZ1
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE,0.940345368916797,0.96568401658222,0.0373806494758473,0.347061248866664,0.603964063118291,3,GSTZ1 SDHC IDH3G
REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR,0.608870967741936,0.731994837520791,0.0694481442003175,0.67741935483871,0.931243001119821,1,ACTN2
REACTOME_RA_BIOSYNTHESIS_PATHWAY,0.0967741935483871,0.351254480286738,0.204294756516886,0.951612903225806,1.30817469204927,1,ALDH8A1
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS,0.183467741935484,0.463721362933614,0.144630528034484,0.903225806451613,1.24165733482643,1,SLC27A5
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,0.00900718641126896,0.143446230165076,0.380730400722792,-0.901639344262295,-1.72820199013797,3,MMP2 APOE C3
REACTOME_REGULATION_OF_INSULIN_SECRETION,0.148837209302326,0.421834350314555,0.175204047558551,-0.796747967479675,-1.3263972473036,2,MARCKS CD36
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,0.17820324005891,0.463721362933614,0.123257226381337,0.666397392841446,1.27049667343382,4,FABP1 HMGCS2
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX,0.524193548387097,0.683644057402183,0.0770736734944102,0.733870967741936,1.00884658454647,1,GSTZ1
REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND,0.000158026994629515,0.0120451687017608,0.518848077743792,-0.983188749764522,-1.8845104362815,3,S100A8 S100A9
REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES,0.299806576402321,0.483981900452489,0.106729884364606,-0.846774193548387,-1.15893048128342,1,PARP1
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY,0.299806576402321,0.483981900452489,0.106729884364606,-0.846774193548387,-1.15893048128342,1,PARP1
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,0.00150545584772281,0.0405560128512817,0.45505986738723,-0.495238095238095,-1.97576994246612,20,NDUFS2 MT-CYB NDUFB5 NDUFS3 NDUFA12 UQCRC1 SDHC UQCRFS1 NDUFB10 MT-ND4 NDUFA11 NDUFB2 NDUFS5 NDUFA8 UQCRQ NDUFB8 NDUFA3 NDUFC2 MT-ND5 NDUFB11
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS,0.00150545584772281,0.0405560128512817,0.45505986738723,-0.495238095238095,-1.97576994246612,20,NDUFS2 MT-CYB NDUFB5 NDUFS3 NDUFA12 UQCRC1 SDHC UQCRFS1 NDUFB10 MT-ND4 NDUFA11 NDUFB2 NDUFS5 NDUFA8 UQCRQ NDUFB8 NDUFA3 NDUFC2 MT-ND5 NDUFB11
REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY,0.195357833655706,0.463721362933614,0.136490437780413,-0.895161290322581,-1.2251550802139,1,ASNS
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,0.195357833655706,0.463721362933614,0.136490437780413,-0.895161290322581,-1.2251550802139,1,ASNS
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,0.0305571994780784,0.275818932131076,0.352487857583619,-0.691089558230566,-1.63733680456453,5,ITGA2B THBS1 ITGB3
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE,0.309477756286267,0.48647263539283,0.104732821580651,-0.838709677419355,-1.14789304812834,1,CA2
REACTOME_RHOA_GTPASE_CYCLE,0.977822580645161,0.982557769431536,0.0470699590082662,0.508064516129032,0.698432250839866,1,ABCD3
REACTOME_RHOC_GTPASE_CYCLE,0.977822580645161,0.982557769431536,0.0470699590082662,0.508064516129032,0.698432250839866,1,ABCD3
REACTOME_RHOG_GTPASE_CYCLE,0.518375241779497,0.681236428851983,0.0755015292281669,-0.733870967741936,-1.0044064171123,1,NDUFS3
REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES,0.00116200276915809,0.0379587571258308,0.45505986738723,-0.991869918699187,-1.65122922623509,2,S100A8 S100A9
REACTOME_RHO_GTPASE_CYCLE,0.702325581395349,0.80165615447123,0.0694481442003175,-0.495934959349594,-0.825614613117546,2,NDUFS3 ABCD3
REACTOME_RHO_GTPASE_EFFECTORS,0.00116200276915809,0.0379587571258308,0.45505986738723,-0.991869918699187,-1.65122922623509,2,S100A8 S100A9
REACTOME_RMTS_METHYLATE_HISTONE_ARGININES,0.323017408123791,0.48647263539283,0.102080107662747,-0.830645161290323,-1.13685561497326,1,PRMT1
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION,0.0452616430067956,0.307556329819258,0.321775918075361,-0.602533922795019,-1.50885078736071,6,ITGA2B THBS1 APOE PARP1 PRMT1
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,0.355899419729207,0.52392060500909,0.096240602328129,-0.814516129032258,-1.1147807486631,1,DDX47
REACTOME_RRNA_PROCESSING,0.355899419729207,0.52392060500909,0.096240602328129,-0.814516129032258,-1.1147807486631,1,DDX47
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION,0.0209371015174387,0.211218406484749,0.352487857583619,-0.860694552131386,-1.64972175111921,3,ITGA2B THBS1
REACTOME_SARS_COV_2_INFECTION,0.323017408123791,0.48647263539283,0.102080107662747,-0.830645161290323,-1.13685561497326,1,PRMT1
REACTOME_SARS_COV_INFECTIONS,0.323017408123791,0.48647263539283,0.102080107662747,-0.830645161290323,-1.13685561497326,1,PRMT1
REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS,0.137330754352031,0.413196918796023,0.165656695205483,-0.919354838709677,-1.25826737967914,1,APOE
REACTOME_SCAVENGING_BY_CLASS_B_RECEPTORS,0.408123791102515,0.556606204167644,0.0883594442500905,-0.790322580645161,-1.08166844919786,1,CD36
REACTOME_SELENOAMINO_ACID_METABOLISM,0.371134020618557,0.535995659251221,0.0787113806986485,0.569087672269482,1.0849742245054,4,CTH GNMT MAT1A
REACTOME_SENSORY_PERCEPTION,0.137330754352031,0.413196918796023,0.165656695205483,-0.919354838709677,-1.25826737967914,1,APOE
REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS,0.0590895168852337,0.307556329819258,0.321775918075361,-0.886178861788618,-1.47527857098053,2,ITGA2B ITGB3
REACTOME_SIGNALING_BY_ERBB4,0.137330754352031,0.413196918796023,0.165656695205483,-0.919354838709677,-1.25826737967914,1,APOE
REACTOME_SIGNALING_BY_GPCR,0.195357833655706,0.463721362933614,0.136490437780413,-0.887096774193548,-1.21411764705882,1,C3
REACTOME_SIGNALING_BY_INTERLEUKINS,0.0569916891479976,0.307556329819258,0.321775918075361,-0.890053989571597,-1.48172974379062,2,MMP2
REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS,0.0590895168852337,0.307556329819258,0.321775918075361,-0.886178861788618,-1.47527857098053,2,ITGA2B ITGB3
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS,0.633620689655172,0.742017635138836,0.0514264916187015,0.437306371899754,0.881190480070825,5,ALDH8A1
REACTOME_SIGNALING_BY_PDGF,0.0599613152804642,0.307556329819258,0.257206466468838,-0.967741935483871,-1.32449197860963,1,THBS1
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES,0.011428449094255,0.153723844679588,0.380730400722792,-0.89344262295082,-1.7124910629549,3,THBS1 APOE ITGB3
REACTOME_SIGNALING_BY_RETINOIC_ACID,0.221837088388215,0.483981900452489,0.119348440591015,0.760511959218527,1.21863055338362,2,ALDH8A1 CPT1B
REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3,0.00702985820102157,0.133976737106906,0.407017918923954,-0.838919378896169,-1.76305172635145,4,S100A8 S100A9
REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS,0.299806576402321,0.483981900452489,0.106729884364606,-0.846774193548387,-1.15893048128342,1,PARP1
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX,0.299806576402321,0.483981900452489,0.106729884364606,-0.846774193548387,-1.15893048128342,1,PARP1
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,0.268858800773694,0.483981900452489,0.11378726182188,-0.854838709677419,-1.1699679144385,1,IGHM
REACTOME_SIGNALING_BY_VEGF,0.2321083172147,0.483981900452489,0.12384217120105,-0.879032258064516,-1.20308021390374,1,ITGB3
REACTOME_SIGNAL_TRANSDUCTION_BY_L1,0.0590895168852337,0.307556329819258,0.321775918075361,-0.886178861788618,-1.47527857098053,2,ITGA2B ITGB3
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,0.0676982591876209,0.307556329819258,0.241339976815091,-0.959677419354839,-1.31345454545455,1,SLC4A1
REACTOME_SLC_TRANSPORTER_DISORDERS,0.0676982591876209,0.307556329819258,0.241339976815091,-0.959677419354839,-1.31345454545455,1,SLC4A1
REACTOME_SMOOTH_MUSCLE_CONTRACTION,0.391681109185442,0.545016715823962,0.0845557442441281,0.682888415433723,1.09424799638179,2,MYL7 MYLPF
REACTOME_STIMULI_SENSING_CHANNELS,0.0645161290322581,0.307556329819258,0.252961123069611,0.959677419354839,1.31926091825308,1,RYR2
REACTOME_STRIATED_MUSCLE_CONTRACTION,0.122238586156112,0.401223301928674,0.152144922367565,0.694214876033058,1.3235311244054,4,MYL4 MYBPC3 TNNC1 ACTN2
REACTOME_SULFUR_AMINO_ACID_METABOLISM,0.256259204712813,0.483981900452489,0.0995791200495904,0.624888823192705,1.19135995977883,4,CTH BHMT GOT1 MAT1A
REACTOME_SUMOYLATION,0.299806576402321,0.483981900452489,0.106729884364606,-0.846774193548387,-1.15893048128342,1,PARP1
REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS,0.299806576402321,0.483981900452489,0.106729884364606,-0.846774193548387,-1.15893048128342,1,PARP1
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE,0.25531914893617,0.483981900452489,0.117249716749792,-0.870967741935484,-1.19204278074866,1,MCM6
REACTOME_SYNDECAN_INTERACTIONS,0.011428449094255,0.153723844679588,0.380730400722792,-0.89344262295082,-1.7124910629549,3,THBS1 VTN ITGB3
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS,0.183673469387755,0.463721362933614,0.12563992130984,0.721311475409836,1.25524301801191,3,SLC27A5 SLC27A2 CYP27A1
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL,0.183673469387755,0.463721362933614,0.12563992130984,0.721311475409836,1.25524301801191,3,SLC27A5 SLC27A2 CYP27A1
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL,0.550403225806452,0.704433979297063,0.0745500777420554,0.709677419354839,0.975587905935051,1,CYP27A1
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL,0.183673469387755,0.463721362933614,0.12563992130984,0.721311475409836,1.25524301801191,3,SLC27A5 SLC27A2 CYP27A1
REACTOME_SYNTHESIS_OF_DNA,0.25531914893617,0.483981900452489,0.117249716749792,-0.870967741935484,-1.19204278074866,1,MCM6
REACTOME_SYNTHESIS_OF_EPOXY_EET_AND_DIHYDROXYEICOSATRIENOIC_ACIDS_DHET,0.844758064516129,0.886724045524764,0.05378728077603,0.57258064516129,0.787122060470325,1,EPHX2
REACTOME_SYNTHESIS_OF_KETONE_BODIES,0.625,0.737951807228916,0.0681513438679483,0.669354838709678,0.920156774916014,1,HMGCS2
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS,0.637096774193548,0.742017635138836,0.0672065093710464,0.661290322580645,0.909070548712207,1,ELOVL2
REACTOME_S_PHASE,0.25531914893617,0.483981900452489,0.117249716749792,-0.870967741935484,-1.19204278074866,1,MCM6
REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,0.0109822637571652,0.153723844679588,0.380730400722792,-0.398575962265105,-1.63503104585283,22,IDH3G NDUFS2 MT-CYB NDUFB5 NDUFS3 NDUFA12 UQCRC1 SDHC UQCRFS1 NDUFB10 MT-ND4 NDUFA11 NDUFB2 NDUFS5 NDUFA8 UQCRQ NDUFB8 NDUFA3 NDUFC2 MT-ND5 NDUFB11
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,0.367504835589942,0.532998556479282,0.0943563635421779,-0.806451612903226,-1.10374331550802,1,TNFRSF11B
REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS,0.367504835589942,0.532998556479282,0.0943563635421779,-0.806451612903226,-1.10374331550802,1,TNFRSF11B
REACTOME_TOLL_LIKE_RECEPTOR_CASCADES,0.000158026994629515,0.0120451687017608,0.518848077743792,-0.983188749764522,-1.8845104362815,3,S100A8 S100A9
REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE,0.000158026994629515,0.0120451687017608,0.518848077743792,-0.983188749764522,-1.8845104362815,3,S100A8 S100A9
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES,0.323017408123791,0.48647263539283,0.102080107662747,-0.830645161290323,-1.13685561497326,1,PRMT1
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST,0.323017408123791,0.48647263539283,0.102080107662747,-0.830645161290323,-1.13685561497326,1,PRMT1
REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS,0.574468085106383,0.723091938317392,0.0702812841717392,-0.701612903225807,-0.960256684491979,1,SIRT5
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER,0.299806576402321,0.483981900452489,0.106729884364606,-0.846774193548387,-1.15893048128342,1,PARP1
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,0.0209371015174387,0.211218406484749,0.352487857583619,-0.860694552131386,-1.64972175111921,3,ITGA2B THBS1
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS,0.137330754352031,0.413196918796023,0.165656695205483,-0.919354838709677,-1.25826737967914,1,APOE
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53,0.323017408123791,0.48647263539283,0.102080107662747,-0.830645161290323,-1.13685561497326,1,PRMT1
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION,0.408123791102515,0.556606204167644,0.0883594442500905,-0.790322580645161,-1.08166844919786,1,CD36
REACTOME_TRANSLATION,0.384912959381045,0.539980143426169,0.0916795246008379,-0.798387096774194,-1.09270588235294,1,ERAL1
REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS,0.323017408123791,0.48647263539283,0.102080107662747,-0.830645161290323,-1.13685561497326,1,PRMT1
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,0.391681109185442,0.545016715823962,0.0845557442441281,0.682926829268293,1.09430955001275,2,ABAT ACTN2
REACTOME_TRANSPORT_AND_SYNTHESIS_OF_PAPS,0.588007736943907,0.729427319246872,0.069119845655101,-0.693548387096774,-0.949219251336899,1,PAPSS2
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES,0.0676982591876209,0.307556329819258,0.241339976815091,-0.959677419354839,-1.31345454545455,1,SLC4A1
REACTOME_TRANSPORT_OF_SMALL_MOLECULES,0.179972936400541,0.463721362933614,0.116739204791222,0.559630995216586,1.27827096286252,8,CES3 RYR2 MTTP
REACTOME_TRIGLYCERIDE_CATABOLISM,0.0609264436298683,0.307556329819258,0.321775918075361,0.983870967741936,1.3525195968645,1,FABP1
REACTOME_TRIGLYCERIDE_METABOLISM,0.0609264436298683,0.307556329819258,0.321775918075361,0.983870967741936,1.3525195968645,1,FABP1
REACTOME_TYROSINE_CATABOLISM,0.213500784929356,0.483981900452489,0.115240003147781,0.704918032786885,1.22671476760255,3,HPD GSTZ1 FAH
REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION,0.608870967741936,0.731994837520791,0.0694481442003175,0.67741935483871,0.931243001119821,1,ACTN2
REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,0.195357833655706,0.463721362933614,0.136490437780413,-0.895161290322581,-1.2251550802139,1,ASNS
REACTOME_UNWINDING_OF_DNA,0.25531914893617,0.483981900452489,0.117249716749792,-0.870967741935484,-1.19204278074866,1,MCM6
REACTOME_UREA_CYCLE,0.382183908045977,0.539461236459959,0.0758886900606117,0.542412106461769,1.09298289529346,5,CPS1 ASS1 ASL ARG1 OTC
REACTOME_VESICLE_MEDIATED_TRANSPORT,0.086046511627907,0.33943592281049,0.234392647294686,-0.85111325137088,-1.41690260890531,2,APOE
REACTOME_VISUAL_PHOTOTRANSDUCTION,0.137330754352031,0.413196918796023,0.165656695205483,-0.919354838709677,-1.25826737967914,1,APOE
REACTOME_VLDL_ASSEMBLY,0.481854838709677,0.639366381730829,0.0815265143256594,0.75,1.03101903695409,1,MTTP
REACTOME_XENOBIOTICS,0.768145161290323,0.823355594758065,0.0582216241124161,0.604838709677419,0.831466965285555,1,CYP2E1
REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION,0.231854838709677,0.483981900452489,0.126875729929857,0.879032258064516,1.20839865621501,1,NPPA
SA_CASPASE_CASCADE,0.299806576402321,0.483981900452489,0.106729884364606,-0.846774193548387,-1.15893048128342,1,PARP1
SA_PROGRAMMED_CELL_DEATH,0.205645161290323,0.470241935483871,0.135740943810425,0.887096774193548,1.21948488241881,1,CES1
WP_16P112_DISTAL_DELETION_SYNDROME,0.102325581395349,0.359976147883125,0.213927855492356,-0.83739837398374,-1.39407057624766,2,C3 PRMT1
WP_7OXOC_AND_7BETAHC_PATHWAYS,0.293103448275862,0.483981900452489,0.0902635484340068,0.575,1.15864885261007,5,SLC27A5 SLC27A2 CYP27A1 EPHX2 ACOT1
WP_ACQUIRED_PARTIAL_LIPODYSTROPHY_BARRAQUERSIMONS_SYNDROME,0.195357833655706,0.463721362933614,0.136490437780413,-0.887096774193548,-1.21411764705882,1,C3
WP_ACUTE_VIRAL_MYOCARDITIS,0.299806576402321,0.483981900452489,0.106729884364606,-0.846774193548387,-1.15893048128342,1,PARP1
WP_AEROBIC_GLYCOLYSIS,0.7678916827853,0.823355594758065,0.0562940749700968,-0.612903225806452,-0.838844919786097,1,PFKM
WP_AGERAGE_PATHWAY,0.0909090909090909,0.33943592281049,0.206587922696891,-0.951612903225806,-1.30241711229947,1,MMP2
WP_ALANINE_AND_ASPARTATE_METABOLISM,0.0648011782032401,0.307556329819258,0.213927855492356,0.743801652892562,1.41806906186293,4,ASS1 ABAT ASL GOT1
WP_ALLOGRAFT_REJECTION,0.00940973813036211,0.143446230165076,0.380730400722792,-0.901639344262295,-1.72820199013797,3,C4B C1QB C3
WP_ALZHEIMERS_DISEASE,0.137330754352031,0.413196918796023,0.165656695205483,-0.919354838709677,-1.25826737967914,1,APOE
WP_ALZHEIMERS_DISEASE_AND_MIRNA_EFFECTS,0.137330754352031,0.413196918796023,0.165656695205483,-0.919354838709677,-1.25826737967914,1,APOE
WP_AMINO_ACID_METABOLISM,0.0221265486207138,0.219982787736372,0.352487857583619,0.612285376727316,1.58608472817312,13,FTCD CTH BHMT CPS1 ASS1 EHHADH HAL GOT1 FAH HMGCS2 ARG1
WP_AMINO_ACID_METABOLISM_PATHWAY_EXCERPT_HISTIDINE_CATABOLISM_EXTENSION,0.197573656845754,0.464162769165025,0.127505315300183,0.772357723577236,1.23761199108585,2,FTCD HAL
WP_AMPACTIVATED_PROTEIN_KINASE_AMPK_SIGNALING,0.936170212765957,0.964283432368539,0.0471642455670861,-0.532258064516129,-0.728470588235294,1,CPT1B
WP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY,0.86073500967118,0.896000328732063,0.051011413203915,-0.57258064516129,-0.783657754010696,1,FHL2
WP_APOE_AND_MIR146_IN_INFLAMMATION_AND_ATHEROSCLEROSIS,0.137330754352031,0.413196918796023,0.165656695205483,-0.919354838709677,-1.25826737967914,1,APOE
WP_APOPTOSISRELATED_NETWORK_DUE_TO_ALTERED_NOTCH3_IN_OVARIAN_CANCER,0.0332267012202128,0.296019701780078,0.321775918075361,-0.926829268292683,-1.54295189992459,2,THBS1 APOE
WP_ARACHIDONATE_EPOXYGENASE_EPOXIDE_HYDROLASE,0.844758064516129,0.886724045524764,0.05378728077603,0.57258064516129,0.787122060470325,1,EPHX2
WP_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY,0.688271604938272,0.789555720715141,0.0852884689790502,-0.388533583782756,-0.816532342517843,4,ITGA2B
